Sample,acmLKFE.M,acmLKFE.S,acmLKAA.M,acmLKAA.S,acmLKIE.M,acmLKIE.S,acmLAFE.M,acmLAFE.S,acmLFAA.M,acmLFAA.S,acmLHPFE.M,acmLHPFE.S,acmLHPAA.M,acmLHPAA.S,acmLHPIE.M,acmLHPIE.S,acmLSPFE.M,acmLSPFE.S,acmLSPML.M,acmLSPML.S,acmLSPIE.M,acmLSPIE.S,acmLFIE.M,acmLFIE.S,acmRKFE.M,acmRKFE.S,acmRKAA.M,acmRKAA.S,acmRKIE.M,acmRKIE.S,acmRAFE.M,acmRAFE.S,acmRFAA.M,acmRFAA.S,acmRFIE.M,acmRFIE.S,acmRAIE.M,acmRAIE.S,acmLAIE.M,acmLAIE.S,acmRSHTILT.M,acmRSHTILT.S,acmRSHTILTOFF.M,acmRSHTILTOFF.S,acmRSHOBLI.M,acmRSHOBLI.S,acmRSHOBLIOFF.M,acmRSHOBLIOFF.S,acmRSHROT.M,acmRSHROT.S,acmRSHROTOFF.M,acmRSHROTOFF.S,acmLSHTILT.M,acmLSHTILT.S,acmLSHTILTOFF.M,acmLSHTILTOFF.S,acmLSHOBLI.M,acmLSHOBLI.S,acmLSHOBLIOFF.M,acmLSHOBLIOFF.S,acmLSHROT.M,acmLSHROT.S,acmLSHROTOFF.M,acmLSHROTOFF.S,acmRHPFE.M,acmRHPFE.S,acmRHPAA.M,acmRHPAA.S,acmRHPIE.M,acmRHPIE.S,acmRSPFE.M,acmRSPFE.S,acmRSPML.M,acmRSPML.S,acmRSPIE.M,acmRSPIE.S,acmRPTILT.M,acmRPTILT.S,acmRPOBLI.M,acmRPOBLI.S,acmRPROT.M,acmRPROT.S,acmLPTILT.M,acmLPTILT.S,acmLPOBLI.M,acmLPOBLI.S,acmLPROT.M,acmLPROT.S
91,27.5,0,-0.1,0,-6.6,0,6.6,0,-1.6,0,35.7,0,-10.8,0,-7.4,0,-52.1,0,1.8,0,8.1,0,6.5,0,23.2,0,0.5,0,5.5,0,8.9,0,-11.6,0,3.8,0,-16.6,0,-12.7,0,56.2,0,12.6,0,-3.2,0,-1.6,0,-2.3,0,-8.1,0,58.3,0,14.7,0,0.6,0,-1,0,-2.1,0,3.7,0,34.9,0,-4.2,0,-12.2,0,-52.5,0,-4.9,0,2.5,0,3.8,0,1.5,0,0.6,0,6,0,-2,0,5.8,0
92,23.8,0,0.1,0,-5.8,0,6.6,0,-0.8,0,35.2,0,-10.7,0,-7.6,0,-52.1,0,1.7,0,8.4,0,7.2,0,20.5,0,0.9,0,4.9,0,8.7,0,-10.9,0,4.1,0,-16.4,0,-10.6,0,56.5,0,12.8,0,-3.3,0,-1.7,0,-2.5,0,-8.2,0,58.2,0,14.6,0,0.5,0,-1.1,0,-2.2,0,3.6,0,34.5,0,-4.1,0,-12.1,0,-52.8,0,-4.9,0,2.7,0,3.7,0,1.4,0,0.5,0,5.9,0,-2.1,0,6,0
93,20.5,0,0.5,0,-5.6,0,6.6,0,-0.2,0,34.7,0,-10.5,0,-7.3,0,-52,0,1.7,0,8.7,0,7.9,0,18.4,0,1.3,0,4,0,8.5,0,-10.4,0,4.4,0,-16.6,0,-8.6,0,56.8,0,13.1,0,-3.4,0,-1.7,0,-2.6,0,-8.4,0,58.2,0,14.5,0,0.5,0,-1.2,0,-2.2,0,3.5,0,34.2,0,-3.9,0,-12.1,0,-53.1,0,-4.9,0,2.9,0,3.7,0,1.4,0,0.5,0,5.9,0,-2.1,0,6.3,0
94,17.8,0,0.8,0,-6,0,6.6,0,0.4,0,34.3,0,-10.3,0,-6.6,0,-51.9,0,1.5,0,9,0,8.6,0,16.8,0,1.7,0,3.1,0,8.5,0,-10.1,0,4.7,0,-17.1,0,-7.1,0,57.1,0,13.5,0,-3.4,0,-1.8,0,-2.8,0,-8.6,0,58.1,0,14.4,0,0.3,0,-1.3,0,-2.2,0,3.5,0,33.9,0,-3.7,0,-12.2,0,-53.4,0,-5,0,3,0,3.7,0,1.4,0,0.5,0,5.9,0,-2.1,0,6.6,0
95,15.7,0,1.2,0,-6.8,0,6.5,0,0.8,0,33.9,0,-10.1,0,-5.7,0,-51.8,0,1.4,0,9.3,0,9.1,0,15.9,0,2,0,2.3,0,8.6,0,-10,0,5,0,-17.9,0,-6,0,57.4,0,13.7,0,-3.4,0,-1.8,0,-3,0,-8.7,0,57.9,0,14.3,0,0.2,0,-1.4,0,-2.2,0,3.6,0,33.7,0,-3.5,0,-12.4,0,-53.7,0,-5.1,0,3,0,3.7,0,1.4,0,0.4,0,5.9,0,-2.1,0,6.9,0
96,14.5,0,1.4,0,-7.8,0,6.5,0,1,0,33.7,0,-9.9,0,-5,0,-51.7,0,1.2,0,9.5,0,9.4,0,15.6,0,2.2,0,1.7,0,8.8,0,-10.1,0,5.2,0,-18.8,0,-5.5,0,57.6,0,13.9,0,-3.5,0,-1.9,0,-3.1,0,-8.9,0,57.8,0,14.2,0,0.1,0,-1.5,0,-2.2,0,3.6,0,33.6,0,-3.2,0,-12.7,0,-53.9,0,-5.2,0,3,0,3.8,0,1.5,0,0.2,0,5.9,0,-2.1,0,7.2,0
97,14.1,0,1.6,0,-8.5,0,6.4,0,1.1,0,33.5,0,-9.7,0,-4.6,0,-51.6,0,1,0,9.6,0,9.3,0,16,0,2.2,0,1.4,0,9.1,0,-10.4,0,5.3,0,-19.7,0,-5.4,0,57.6,0,14,0,-3.5,0,-1.9,0,-3.3,0,-9.1,0,57.7,0,14.1,0,-0.1,0,-1.7,0,-2.1,0,3.7,0,33.6,0,-2.9,0,-13.1,0,-53.9,0,-5.3,0,3,0,3.8,0,1.6,0,0.1,0,5.9,0,-2.1,0,7.4,0
98,14.3,0,1.6,0,-9,0,6.2,0,1.1,0,33.4,0,-9.4,0,-4.4,0,-51.5,0,0.8,0,9.7,0,9,0,16.8,0,2,0,1.3,0,9.3,0,-10.7,0,5.2,0,-20.5,0,-5.4,0,57.5,0,13.9,0,-3.5,0,-1.9,0,-3.4,0,-9.2,0,57.7,0,14.1,0,-0.2,0,-1.8,0,-2,0,3.8,0,33.7,0,-2.5,0,-13.6,0,-53.7,0,-5.4,0,3.1,0,3.9,0,1.7,0,0,0,5.9,0,-2,0,7.6,0
99,15.1,0,1.4,0,-9.1,0,5.8,0,1.3,0,33.4,0,-9,0,-4.6,0,-51.5,0,0.6,0,9.8,0,8.6,0,17.9,0,1.9,0,1.3,0,9.3,0,-11.1,0,4.8,0,-21.3,0,-5.5,0,57.4,0,13.7,0,-3.5,0,-1.9,0,-3.6,0,-9.4,0,57.7,0,14.1,0,-0.3,0,-2,0,-1.9,0,3.9,0,33.7,0,-2.2,0,-13.9,0,-53.4,0,-5.5,0,3.1,0,4,0,1.8,0,-0.1,0,6,0,-2,0,7.8,0
100,16.3,0,1.1,0,-9,0,5.2,0,1.5,0,33.4,0,-8.6,0,-5,0,-51.5,0,0.4,0,9.8,0,8.1,0,19.2,0,1.7,0,1.2,0,8.9,0,-11.3,0,4.4,0,-21.8,0,-5.5,0,57.2,0,13.5,0,-3.5,0,-1.9,0,-3.8,0,-9.5,0,57.7,0,14.1,0,-0.5,0,-2.1,0,-1.8,0,4,0,33.7,0,-1.9,0,-14.2,0,-53.1,0,-5.6,0,3.3,0,4.2,0,1.9,0,-0.1,0,6,0,-1.9,0,7.9,0
