Sample,acmLKFE.M,acmLKFE.S,acmLKAA.M,acmLKAA.S,acmLKIE.M,acmLKIE.S,acmLAFE.M,acmLAFE.S,acmLFAA.M,acmLFAA.S,acmLHPFE.M,acmLHPFE.S,acmLHPAA.M,acmLHPAA.S,acmLHPIE.M,acmLHPIE.S,acmLSPFE.M,acmLSPFE.S,acmLSPML.M,acmLSPML.S,acmLSPIE.M,acmLSPIE.S,acmLFIE.M,acmLFIE.S,acmRKFE.M,acmRKFE.S,acmRKAA.M,acmRKAA.S,acmRKIE.M,acmRKIE.S,acmRAFE.M,acmRAFE.S,acmRFAA.M,acmRFAA.S,acmRFIE.M,acmRFIE.S,acmRAIE.M,acmRAIE.S,acmLAIE.M,acmLAIE.S,acmRSHTILT.M,acmRSHTILT.S,acmRSHTILTOFF.M,acmRSHTILTOFF.S,acmRSHOBLI.M,acmRSHOBLI.S,acmRSHOBLIOFF.M,acmRSHOBLIOFF.S,acmRSHROT.M,acmRSHROT.S,acmRSHROTOFF.M,acmRSHROTOFF.S,acmLSHTILT.M,acmLSHTILT.S,acmLSHTILTOFF.M,acmLSHTILTOFF.S,acmLSHOBLI.M,acmLSHOBLI.S,acmLSHOBLIOFF.M,acmLSHOBLIOFF.S,acmLSHROT.M,acmLSHROT.S,acmLSHROTOFF.M,acmLSHROTOFF.S,acmRHPFE.M,acmRHPFE.S,acmRHPAA.M,acmRHPAA.S,acmRHPIE.M,acmRHPIE.S,acmRSPFE.M,acmRSPFE.S,acmRSPML.M,acmRSPML.S,acmRSPIE.M,acmRSPIE.S,acmRPTILT.M,acmRPTILT.S,acmRPOBLI.M,acmRPOBLI.S,acmRPROT.M,acmRPROT.S,acmLPTILT.M,acmLPTILT.S,acmLPOBLI.M,acmLPOBLI.S,acmLPROT.M,acmLPROT.S
88,28.2,0,1,0,-9.7,0,6.8,0,-1.8,0,33.5,0,-10.5,0,-8.8,0,NaN,NaN,NaN,NaN,NaN,NaN,6.8,0,34.7,0,-1.4,0,5,0,10.3,0,-13,0,2.1,0,-19.5,0,-17.6,0,41,0,-2.6,0,-4.6,0,-2.9,0,-2.5,0,-8.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.1,0,-5.7,0,-13.3,0,-37,0,-5.2,0,3.4,0,4,0,0.4,0,1.3,0,3.8,0,-2.2,0,4.7,0
89,24.3,0,0.8,0,-8.7,0,6.6,0,-1.2,0,32.9,0,-10.4,0,-9.5,0,NaN,NaN,NaN,NaN,NaN,NaN,7.6,0,30.8,0,-1.2,0,5.7,0,10.2,0,-12.2,0,2.4,0,-17.9,0,-15.9,0,41.1,0,-2.5,0,-4.7,0,-3.1,0,-2.4,0,-8.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.6,0,-5.7,0,-13.4,0,-37.3,0,-5.3,0,3.9,0,3.9,0,0.3,0,1.9,0,3.7,0,-2.2,0,5,0
90,20.5,0,1,0,-8.1,0,6.3,0,-0.8,0,32.3,0,-10.2,0,-9.5,0,NaN,NaN,NaN,NaN,NaN,NaN,8.4,0,27.1,0,-0.7,0,5.8,0,10.1,0,-11.5,0,2.6,0,-16.3,0,-14,0,41.2,0,-2.4,0,-4.8,0,-3.2,0,-2.4,0,-8.1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,0,-5.7,0,-13.2,0,-37.5,0,-5.4,0,4.4,0,3.7,0,0.3,0,2.4,0,3.6,0,-2.2,0,5.4,0
91,17.2,0,1.3,0,-8.1,0,5.9,0,-0.5,0,31.7,0,-10,0,-8.9,0,NaN,NaN,NaN,NaN,NaN,NaN,9.1,0,23.7,0,-0.2,0,5.2,0,9.9,0,-10.7,0,3,0,-15.1,0,-12.4,0,41.3,0,-2.3,0,-4.9,0,-3.3,0,-2.3,0,-8.1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.3,0,-5.7,0,-12.6,0,-37.8,0,-5.5,0,4.9,0,3.6,0,0.3,0,2.9,0,3.5,0,-2.2,0,5.8,0
92,14.3,0,1.8,0,-8.8,0,5.4,0,-0.2,0,31,0,-9.8,0,-7.8,0,NaN,NaN,NaN,NaN,NaN,NaN,9.7,0,20.7,0,0.4,0,4,0,9.6,0,-9.8,0,3.5,0,-14.3,0,-10.9,0,41.4,0,-2.2,0,-5.1,0,-3.5,0,-2.2,0,-8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.6,0,-5.6,0,-11.9,0,-38,0,-5.7,0,5.2,0,3.4,0,0.3,0,3.3,0,3.4,0,-2.2,0,6.1,0
93,11.9,0,2.2,0,-10,0,5,0,0.1,0,30.5,0,-9.6,0,-6.6,0,NaN,NaN,NaN,NaN,NaN,NaN,10.4,0,18.1,0,1,0,2.2,0,9.4,0,-9,0,4,0,-13.9,0,-9.8,0,41.5,0,-2.1,0,-5.2,0,-3.6,0,-2.1,0,-7.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,0,-5.5,0,-11.2,0,-38.3,0,-5.9,0,5.5,0,3.3,0,0.3,0,3.7,0,3.3,0,-2.2,0,6.4,0
94,10.4,0,2.5,0,-11.4,0,4.7,0,0.4,0,30.1,0,-9.3,0,-5.3,0,NaN,NaN,NaN,NaN,NaN,NaN,11.1,0,16.2,0,1.5,0,0.3,0,9.2,0,-8.2,0,4.6,0,-13.9,0,-9,0,41.6,0,-2,0,-5.4,0,-3.8,0,-2,0,-7.8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.3,0,-5.4,0,-10.5,0,-38.4,0,-6.1,0,5.7,0,3.2,0,0.4,0,4,0,3.3,0,-2.1,0,6.6,0
95,9.6,0,2.7,0,-12.7,0,4.6,0,0.7,0,29.9,0,-8.9,0,-4.4,0,NaN,NaN,NaN,NaN,NaN,NaN,11.6,0,14.9,0,1.9,0,-1.3,0,9.2,0,-7.8,0,5.2,0,-14,0,-8.6,0,41.6,0,-2,0,-5.5,0,-3.9,0,-1.9,0,-7.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.8,0,-5.2,0,-10,0,-38.6,0,-6.3,0,5.8,0,3.1,0,0.5,0,4.2,0,3.3,0,-2,0,6.7,0
96,9.6,0,2.9,0,-13.6,0,4.7,0,0.9,0,29.8,0,-8.5,0,-3.8,0,NaN,NaN,NaN,NaN,NaN,NaN,11.8,0,14.4,0,2.2,0,-2.1,0,9.3,0,-7.9,0,5.6,0,-14.3,0,-8.4,0,41.1,0,-2.5,0,-5.7,0,-4,0,-1.8,0,-7.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.5,0,-4.9,0,-9.8,0,-38.1,0,-6.6,0,5.8,0,3.1,0,0.6,0,4.4,0,3.3,0,-1.9,0,6.8,0
97,10.4,0,2.9,0,-13.8,0,4.9,0,0.9,0,29.8,0,-8,0,-3.7,0,NaN,NaN,NaN,NaN,NaN,NaN,11.6,0,14.6,0,2.3,0,-2.2,0,9.4,0,-8.3,0,5.7,0,-14.6,0,-8.4,0,39.5,0,-4.1,0,-5.8,0,-4.2,0,-1.7,0,-7.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.2,0,-4.6,0,-9.8,0,-36.5,0,-6.8,0,5.8,0,3.1,0,0.7,0,4.5,0,3.3,0,-1.8,0,6.8,0
98,11.6,0,2.8,0,-13.7,0,5.2,0,0.9,0,29.9,0,-7.6,0,-4,0,NaN,NaN,NaN,NaN,NaN,NaN,11.2,0,15.4,0,2.2,0,-1.8,0,9.4,0,-8.9,0,5.5,0,-15,0,-8.6,0,37.5,0,-6.1,0,-5.9,0,-4.3,0,-1.6,0,-7.4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.1,0,-4.2,0,-10.1,0,-34.5,0,-7.1,0,5.8,0,3.2,0,0.9,0,4.6,0,3.4,0,-1.7,0,6.9,0
99,13.1,0,2.6,0,-13.3,0,5.3,0,0.7,0,30,0,-7.1,0,-4.5,0,NaN,NaN,NaN,NaN,NaN,NaN,10.7,0,16.6,0,2,0,-1.1,0,9.2,0,-9.8,0,5.1,0,-15.3,0,-8.9,0,35.9,0,-7.7,0,-6,0,-4.4,0,-1.6,0,-7.4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.1,0,-3.8,0,-10.5,0,-32.7,0,-7.4,0,5.9,0,3.3,0,1,0,4.7,0,3.5,0,-1.6,0,6.9,0
100,14.7,0,2.2,0,-12.7,0,5.2,0,0.5,0,30,0,-6.8,0,-5.3,0,NaN,NaN,NaN,NaN,NaN,NaN,10.2,0,18,0,1.7,0,-0.2,0,8.6,0,-10.7,0,4.8,0,-15.6,0,-9.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.1,0,-3.5,0,-11,0,NaN,NaN,NaN,NaN,NaN,NaN,3.4,0,1.2,0,4.8,0,3.6,0,-1.6,0,7,0
